StationID	WaterbodyName	Location	Latitude	Longitude	SampleID	CollDate	Activity Category	Index.Name	Index.Region	FinalID	LifeStage	NonUnique	NonTarget	Count	Count_Original	OTU0	OTU1	OTU2	Phylum	SubPhylum	Class	SubClass	Order	SubOrder	Family	SubFamily	Tribe	Genus	SubGenus	Species	Variety	Rank	FFG	Habit	TolVal	Voltinism	BCG_Atr	TV_Urb	Invasive
PATL-516-X-2016					PATL-516-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	HYDROBAENUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
PATL-516-X-2016					PATL-516-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	25	25				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
PATL-516-X-2016					PATL-516-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
PATL-516-X-2016					PATL-516-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIMYIA GROUP	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
PATL-516-X-2016					PATL-516-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	TRISSOPELOPIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Pentaneurini	Trissopelopia				Genus	pre	sp	4.1		X	4.1	0
PATL-516-X-2016					PATL-516-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	SYMPOTTHASTIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Sympotthastia				Genus	col	sp	8.2		X	8.2	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	GIRARDIA	X	No	0	1	1				Platyhelminthes		Turbellaria		Tricladida		Dugesiidae			Girardia				Genus	pre	sp	9.3		X	9.3	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	NAIDIDAE	X	No	0	1	1				Annelida		Oligochaeta		Haplotaxida		Naididae							Family	col	bu	8.5		X	8.5	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	TUBIFICIDAE	X	No	0	3	3				Annelida		Oligochaeta		Tubificida		Tubificidae							Family	col	cn	8.4		X	8.4	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	PHYSA	X	No	0	2	2				Mollusca		Gastropoda		Basommatophora		Physidae			Physa				Genus	scr	cb	7		X	7	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	LEPTOXIS	X	No	0	1	1				Mollusca		Gastropoda		Neotaenioglossa		Pleuroceridae			Leptoxis				Genus	scr	cb	1		X	1	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	CORBICULA	X	No	0	1	1				Mollusca		Bivalvia		Veneroida		Corbiculidae			Corbicula				Genus	fil	bu	6		X	6	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	GAMMARUS	X	No	0	20	20				Arthropoda		Malacostraca		Amphipoda		Gammaridae			Gammarus				Genus	shr	sp	6.7		X	6.7	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	AMELETUS	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Ameletidae			Ameletus				Genus	col	"sw, cb"	2.6		X	2.6	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	EPHEMERELLA	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Ephemerellidae			Ephemerella				Genus	col	"cn, sw"	2.3		X	2.3	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	MACCAFFERTIUM	X	No	0	2	2				Arthropoda		Insecta		Ephemeroptera		Heptageniidae			Maccaffertium				Genus	scr	cn	3		X	3	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	BAETIS	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Baetidae			Baetis				Genus	col	"sw, cb, cn"	3.9		X	3.9	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	ENALLAGMA	X	No	0	2	2				Arthropoda		Insecta		Odonata		Coenagrionidae			Enallagma				Genus	pre	cb	9		X	9	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	HAGENIUS	X	No	0	1	1				Arthropoda		Insecta		Odonata		Gomphidae			Hagenius				Genus	pre	sp	2.2		X	2.2	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	PROSTOIA	X	No	0	2	2				Arthropoda		Insecta		Plecoptera		Nemouridae			Prostoia				Genus	shr	"sp, cn"	4.5		X	4.5	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	STROPHOPTERYX	X	No	0	2	2				Arthropoda		Insecta		Plecoptera		Taeniopterygidae			Strophopteryx				Genus	shr	"sp, cn"	3.3		X	3.3	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	TAENIOPTERYX	X	No	0	1	1				Arthropoda		Insecta		Plecoptera		Taeniopterygidae			Taeniopteryx				Genus	shr	"sp, cn"	4.8		X	4.8	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	NIGRONIA	X	No	0	1	1				Arthropoda		Insecta		Megaloptera		Corydalidae			Nigronia				Genus	pre	"cn, cb"	1.4		X	1.4	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	GLOSSOSOMA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Glossosomatidae		Glossosomatini	Glossosoma				Genus	scr	cn			X		0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	3	3				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	3	3				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	LEPIDOSTOMA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Lepidostomatidae			Lepidostoma				Genus	shr	"cb, sp, cn"			X		0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	CHIMARRA	X	No	0	4	4				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	MICROTENDIPES	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Microtendipes				Genus	fil	cn	4.9		X	4.9	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	CRICOTOPUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Cricotopus				Genus	shr	"cn, bu"	9.6		X	9.6	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	EUKIEFFERIELLA	X	No	0	6	6				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	39	39				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	TRISSOPELOPIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Pentaneurini	Trissopelopia				Genus	pre	sp	4.1		X	4.1	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	CLINOCERA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Empididae			Clinocera				Genus	pre	cn	7.4		X	7.4	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	HEMERODROMIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Empididae		Hemerodromiini	Hemerodromia				Genus	pre	"sp, bu"	7.9		X	7.9	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	PROSIMULIUM	X	No	0	3	3				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	SIMULIUM	X	No	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	STEGOPTERNA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Stegopterna				Genus	fil	cn	2.4		X	2.4	0
PATL-517-X-2016					PATL-517-X-2016	2016-03-09		MSW.1999.Bugs	EPIEDMONT	TIPULA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Tipula				Genus	shr	bu	6.7		X	6.7	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	TUBIFICIDAE	X	No	0	4	4				Annelida		Oligochaeta		Tubificida		Tubificidae							Family	col	cn	8.4		X	8.4	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CORBICULA	X	No	0	1	1				Mollusca		Bivalvia		Veneroida		Corbiculidae			Corbicula				Genus	fil	bu	6		X	6	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CRANGONYX	X	No	0	1	1				Arthropoda		Malacostraca		Amphipoda		Crangonyctidae			Crangonyx				Genus	col	sp	6.7		X	6.7	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	GAMMARUS	X	No	0	41	41				Arthropoda		Malacostraca		Amphipoda		Gammaridae			Gammarus				Genus	shr	sp	6.7		X	6.7	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	AMELETUS	X	No	0	10	10				Arthropoda		Insecta		Ephemeroptera		Ameletidae			Ameletus				Genus	col	"sw, cb"	2.6		X	2.6	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	MACCAFFERTIUM	X	No	0	2	2				Arthropoda		Insecta		Ephemeroptera		Heptageniidae			Maccaffertium				Genus	scr	cn	3		X	3	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CALOPTERYX	X	No	0	2	2				Arthropoda		Insecta		Odonata		Calopterygidae			Calopteryx				Genus	pre	cb	8.3		X	8.3	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	AMPHINEMURA	X	No	0	2	2				Arthropoda		Insecta		Plecoptera		Nemouridae			Amphinemura				Genus	shr	"sp, cn"	3		X	3	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CHEUMATOPSYCHE	X	No	0	6	6				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	HYDROPSYCHE	X	No	0	4	4				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	LIMNEPHILIDAE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Limnephilidae							Family	shr	"cb, sp, cn"	3.4		X	3.4	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CHIMARRA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	NEURECLIPSIS	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Polycentropodidae			Neureclipsis				Genus	fil	cn	0.2		X	0.2	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	POLYCENTROPUS	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Polycentropodidae			Polycentropus				Genus	fil	cn	1.1		X	1.1	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	OPTIOSERVUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Optioservus				Genus	scr	cn	5.4		X	5.4	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	STENELMIS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Stenelmis				Genus	scr	cn	7.1		X	7.1	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	PSEPHENUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Psephenidae			Psephenus				Genus	scr	cn	4.4		X	4.4	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	ANCHYTARSUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Ptilodactylidae			Anchytarsus				Genus	shr	cn	3.1		X	3.1	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	ORTHOCLADIINAE	X	Yes	0	5	5				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CORYNONEURA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Corynoneura				Genus	col	sp	4.1		X	4.1	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	EUKIEFFERIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	HYDROBAENUS	X	No	0	8	8				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	ORTHOCLADIUS	X	No	0	15	15				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	THIENEMANNIMYIA GROUP	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	TRISSOPELOPIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Pentaneurini	Trissopelopia				Genus	pre	sp	4.1		X	4.1	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	SYMPOTTHASTIA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Sympotthastia				Genus	col	sp	8.2		X	8.2	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	PROSIMULIUM	X	No	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
PATL-B01-X-2016					PATL-B01-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	SIMULIUM	X	No	0	2	2				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	AMELETUS	X	No	0	4	4				Arthropoda		Insecta		Ephemeroptera		Ameletidae			Ameletus				Genus	col	"sw, cb"	2.6		X	2.6	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	TELOGANOPSIS	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Ephemerellidae			Teloganopsis				Genus	col				X		0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	MACCAFFERTIUM	X	No	0	2	2				Arthropoda		Insecta		Ephemeroptera		Heptageniidae			Maccaffertium				Genus	scr	cn	3		X	3	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	AMPHINEMURA	X	No	0	2	2				Arthropoda		Insecta		Plecoptera		Nemouridae			Amphinemura				Genus	shr	"sp, cn"	3		X	3	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	ECCOPTURA	X	No	0	1	1				Arthropoda		Insecta		Plecoptera		Perlidae		Acroneuriini	Eccoptura				Genus	pre	cn	0.6		X	0.6	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CHEUMATOPSYCHE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	DIPLECTRONA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Diplectrona				Genus	fil	cn	2.7		X	2.7	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	HYDROPSYCHE	X	No	0	6	6				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	LEPIDOSTOMA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Lepidostomatidae			Lepidostoma				Genus	shr	"cb, sp, cn"			X		0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	MICROCYLLOEPUS	X	No	0	2	2				Arthropoda		Insecta		Coleoptera		Elmidae			Microcylloepus				Genus	col		4.8		X	4.8	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	OULIMNIUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Oulimnius				Genus	scr	cn	2.7		X	2.7	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	DICROTENDIPES	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Dicrotendipes				Genus	col	bu	9		X	9	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	PARATANYTARSUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Paratanytarsus				Genus	col	sp	7.7		X	7.7	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	RHEOTANYTARSUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Rheotanytarsus				Genus	fil	cn	7.2		X	7.2	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	ORTHOCLADIINAE	X	Yes	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	CRICOTOPUS	X	No	0	10	10				Arthropoda		Insecta		Diptera		Chironomidae			Cricotopus				Genus	shr	"cn, bu"	9.6		X	9.6	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	EUKIEFFERIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	HYDROBAENUS	X	No	0	6	6				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	ORTHOCLADIUS	X	No	0	24	24				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	PSECTROCLADIUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Psectrocladius				Genus	shr	"sp, bu"	6.6		X	6.6	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	RHEOCRICOTOPUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Rheocricotopus				Genus	col	sp	6.2		X	6.2	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	THIENEMANNIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	TVETENIA	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	THIENEMANNIMYIA GROUP	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	DIAMESA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Diamesa				Genus	col	sp	8.5		X	8.5	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	POTTHASTIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Potthastia				Genus	col	sp			X		0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	SYMPOTTHASTIA	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Sympotthastia				Genus	col	sp	8.2		X	8.2	0
PATL-B02-X-2016					PATL-B02-X-2016	2016-03-22		MSW.1999.Bugs	COASTAL	GAMMARUS	X	No	0	24	24				Arthropoda		Malacostraca		Amphipoda		Gammaridae			Gammarus				Genus	shr	sp	6.7		X	6.7	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	CRANGONYX	X	No	0	1	1				Arthropoda		Malacostraca		Amphipoda		Crangonyctidae			Crangonyx				Genus	col	sp	6.7		X	6.7	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	GAMMARUS	X	No	0	25	25				Arthropoda		Malacostraca		Amphipoda		Gammaridae			Gammarus				Genus	shr	sp	6.7		X	6.7	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	TELOGANOPSIS	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Ephemerellidae			Teloganopsis				Genus	col				X		0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	MACCAFFERTIUM	X	No	0	3	3				Arthropoda		Insecta		Ephemeroptera		Heptageniidae			Maccaffertium				Genus	scr	cn	3		X	3	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	ISONYCHIA	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Isonychiidae			Isonychia				Genus	fil	"sw, cn"	2.5		X	2.5	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	CALOPTERYX	X	No	0	1	1				Arthropoda		Insecta		Odonata		Calopterygidae			Calopteryx				Genus	pre	cb	8.3		X	8.3	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	NEUROCORDULIA	X	No	0	1	1				Arthropoda		Insecta		Odonata		Corduliidae			NEUROCORDULIA				Genus					X		0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	PERLIDAE	X	No	0	2	2				Arthropoda		Insecta		Plecoptera		Perlidae							Family	pre	cn	2.2		X	2.2	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	3	3				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	20	20				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	LEPIDOSTOMA	X	No	0	3	3				Arthropoda		Insecta		Trichoptera		Lepidostomatidae			Lepidostoma				Genus	shr	"cb, sp, cn"			X		0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	CHIMARRA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
PATL-B04-X-2016					PATL-B04-X-2016	2016-03-22		MSW.1999.Bugs	EPIEDMONT	PTILOSTOMIS	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Phryganeidae			Ptilostomis				Genus	shr	cb	4.3		X	4.3	0
